GAN,-0.69325,73.155647
YQX,48.9369,-54.5681
KAG,37.75333333,128.94361111
GHE
GAR
GRL
GCK,37.9275,-100.724444444
GPN,-11.3992,130.425
GOV,-12.273888,136.823888
GYY,41.616388888,-87.412777777
YGP,48.775277777,-64.479722222
XDD
ELQ,26.302777777,43.774166666
ZGU,-14.218055555,167.587222222
GAU,26.104945,91.585472
GZA,31.246388888,34.276111111
GZT,36.947778,37.478888
GDN,54.3775,18.466111111
GEB
GDZ,44.5725,38.00944444
EGN,13.4817,22.4672
GES,6.1075,125.232778
GVA,46.238333333,6.109444444
GOA,44.41348,8.837563
GGT,23.56263,-75.877958
GRJ,-34.006667,22.375
GEO,6.49893,-58.254353
XHM
GET,-28.796112,114.7075
GRO,41.900833,2.760556
ZGS
LTD,30.151667,9.715333
GHA,32.384277777,3.794666666
GHT,25.136945,10.145
GIB,36.151111111,-5.349722222
GIL,35.918783,74.333645
YGX,56.357777777,-94.710833333
GCC,44.348888888,-105.539444444
YGB,49.6942,-124.518
GIS,-38.663333,177.978333
GIZ,16.901111111,42.585833333
GZO,-8.098611111,156.864166666
YHK,68.635555555,-95.850277777
GGG,32.383888888,-94.711388888
GLT,-23.869722,151.222778
GGW,48.2125,-106.615
GLA
PIK,55.509444444,-4.594444444
GLI,-29.675,151.69
XZC
GDV,47.138611111,-104.807222222
GOI,15.380833333,73.831388888
GOB,7.11889,40.045
GGS,-30.339445,-66.294167
GDE,5.935278,43.578611
YGO,54.558888888,-94.491388888
ZGI,54.839722222,-94.078611111
GYN,-16.629722222,-49.226666666
OOL,-28.164445,153.504722
GLF,8.65,-83.183333
GOQ,36.400611111,94.786111111
GLV,64.550555555,-163.007222222
GOE
GDQ,12.532337,37.431797
GNU,59.1175,-161.5775
YYR,53.319166666,-60.425833333
GOR,8.16167,35.5525
GKA,-6.081688888,145.391880555
GTO,0.637222222,122.849861111
GOT,57.709166666,11.787222222
GSE,57.775556,11.870556
GBL,-11.65,133.382
GUD,16.3614,-3.59971944
GOV,-12.273888,136.823888
GVR,-18.89694444,-41.98611111
GHB,25.285,-76.33
OYA,-29.104445,-59.217222
GZM
GRW,39.093612,-28.029722
GFN,-29.759445,153.03
GRX,37.188611111,-3.777222222
JGC
GCN,35.952222222,-112.146944444
GCM,19.2925,-81.359166666
GFK,47.949166666,-97.176111111
GRI,40.9675,-98.309722222
GJT,39.1225,-108.526666666
GRR,42.880833333,-85.522777777
GPZ,47.211111111,-93.509722222
GDT,21.444444444,-71.142222222
YQU,55.18,-118.885
KGX,62.894444444,-160.065
GRZ,46.993055555,15.439166666
GTF,47.482777777,-111.370555555
GRB,44.484722222,-88.129722222
GSO,36.097777777,-79.937222222
GLH,33.482777777,-90.985555555
PGV,35.635277777,-77.385277777
GSP,34.895555555,-82.218888888
GND,12.004166666,-61.786111111
GNB,45.363055,5.332778
GFF,-34.251666666,146.066666666
XGY
GRY,66.546666666,-18.018611111
YGZ,76.426111111,-82.909444444
JGR
GRQ,53.120556,6.578056
GTE,-13.975,136.46
GON,41.33,-72.045
GDL,20.521837,-103.311145
GUM,13.483888888,144.797222222
GJA,16.445277777,-85.906666666
BJX,20.993305,-101.480963
CAN,23.18722222,113.26805556
GAO,20.085277777,-75.158055555
GUA
GYE,-2.1575,-79.883611111
GYA,-10.821666666,-65.345833333
GYM,27.969325,-110.923717
XIA
GCI,49.435,-2.601944444
GUB,28.025833333,-114.023888888
KWL,25.216667,110.04
GUI,10.573888888,-62.3125
GPT,30.407222222,-89.07
ULU,2.8,32.275
KWE,26.538611111,106.800833333
GUC,38.533888888,-106.933055555
KUV,35.903611111,126.615833333
URY,31.411944444,37.279444444
GST,58.425277777,-135.7075
GWD,25.233055555,62.329444444
GWL,26.295,78.228333
KWJ
KVD,40.737777777,46.3175
LWN,40.750277777,43.859166666
HPA,-19.776666666,-174.341111111
HAC,33.115,139.785833333
HGR,39.7086,-77.7264
HFS,23.869722222,-166.284527777
HFA,32.809445,35.043055
HAK,19.934722222,110.458888888
HAS,27.439787,41.686347
HLD,49.205,119.825
SUN,43.5039,-114.296
HNS,59.2439,-135.524
HPH,20.819166666,106.724722222
HKD,41.77,140.821944444
ZHQ
YHZ
XDG
YUX,68.775833333,-81.2425
HCQ,-18.233888,127.669722
HAD,42.9244,-106.309
LBC
HTI,-20.358055,148.951667
BDA,32.364038,-64.678678
HLZ,-37.866666666,175.331944444
YHM,43.173611111,-79.935
HFT,70.679722,23.668612
PHF,37.1319,-76.4931
HNM,20.795555555,-156.014444444
PAK,21.896944444,-159.603055555
CMX,47.168333333,-88.489166666
HGH,30.228333,120.431667
HAQ,6.746383,73.1685
HAN,21.221111111,105.807222222
HAJ
LEB,43.6261,-72.3042
HZG,33.063611111,107.008055555
HRE,-17.932732,31.093888
HRB,45.616667,126.25
HGA,9.487778,44.0875
HRL,26.227222222,-97.655
MDT,40.193055555,-76.763333333
HRO,36.2614,-93.1547
EVE,68.488888,16.678333
BDL,41.939166666,-72.683333333
HME,31.673889,6.140556
HAA,70.486666666,22.139722222
HDY,6.933055555,100.392777777
HTR,24.058333333,123.803888888
HAU,59.343333,5.2125
HAV,22.988888888,-82.408888888
HAE,39.725277777,-91.443888888
YGV,50.281944444,-63.611111111
HVR,48.543055555,-109.762222222
YHY,60.839722222,-115.782777777
HDN,40.481111111,-107.217777777
HIS
HYS,38.842222222,-99.273055555
HKB,63.8675,-148.969
HFE,31.783333,117.3
HDB
HLN,46.606666666,-111.982777777
HGL
HEL,60.317222222,24.963333333
AVL,35.436111111,-82.541666666
HEH,20.746944444,96.791944444
HER,35.339722,25.180278
HDF,53.878705,14.152347
HMV,65.806111111,15.082777777
HMO,29.095833333,-111.047777777
XAK
HVB,-25.318333,152.88
XDU
HIB,47.386666666,-92.838888888
HKY,35.741111111,-81.389444444
YOJ,58.6217,-117.165
GSO,36.097777777,-79.937222222
ITO,-29.2242,-67.4394
HHH,32.224444444,-80.6975
HIW,34.366944444,132.413888888
HIJ,34.436111111,132.919444444
HIT
SGN,10.818888888,106.651944444
HBA,-42.836112,147.510278
HBB
HOD,14.753,42.976336111
HDS,56.7562,10.2323
HOQ
HOF,25.285305555,49.485188888
HET,40.853333,111.821667
HKK,-42.713611111,170.985277777
HOG,20.785555,-76.315
HYL,55.4906,-132.624
YHI,70.762777777,-117.806111111
HCR,62.188333333,-159.775
HOM,59.6456,-151.477
HKG,22.3286,114.194
HIR
HVG,71.009722222,25.983611111
HNL,21.318611,-157.9225
HOK,-18.336666666,130.643333333
MKK,21.152778,-157.096389
HNH,58.096111111,-135.409722222
HPB,61.523888888,-166.146666666
YHO,55.448888888,-60.228055555
HID,-10.586388,142.29
HFN,64.295555555,-15.227222222
HOR,38.52,-28.716388
HKN,-5.462169444,150.404944444
HOT,34.478055555,-93.096111111
HTN,37.033333,79.866667
HOE,20.267548,100.426297
HUQ,29.133333,15.95
ZHO
HOU,29.645555555,-95.278888888
HOU,29.645555555,-95.278888888
IAH
HUH,-16.687222222,-151.021666666
HUN,24.023055555,121.617777777
HHQ,12.630278,99.953333
HUU,-9.878811111,-76.204797222
HYN,28.562222222,121.428611111
HUX,15.774167,-96.260833
HUV,61.768333,17.080555
YHB,52.8183,-102.311
HUI,16.401666666,107.702777777
HGD,-20.814925,144.225197
HUS,66.0392,-154.265
HLF,57.521391666,15.833738888
HUY,53.574444444,-0.350833333
HTS,38.3669,-82.5586
HSV,34.637222222,-86.775
HRG,27.178056,33.799167
HON,44.385277777,-98.228611111
HSL,65.697777777,-156.351388888
HWN,-18.63,27.021111111
HYA,41.669444444,-70.280277777
HYG,55.206388888,-132.828333333
HYD,17.453112,78.458083
IAS,47.178758,27.620045
IBE,4.421388888,-75.1325
IBZ,38.872858,1.373117
IDA,43.5136,-112.071
IAA,67.436666666,86.621666666
IGG,59.3242,-155.902
YGT,69.364722222,-81.816388888
IGU,-25.600277777,-54.485
IGR,-25.737222,-54.473333
IHU,-7.90016667,145.40016667
ILP,-22.5889,167.456
YGR,47.425,-61.778055555
ILF,56.0517,-95.6181
IOS,-14.815,-39.033333333
ILI,59.7539,-154.911
ILA
ILO,10.714722,122.543612
IUL
JAV,69.243333333,-51.057222222
IMP,-5.53055556,-47.45833333
IPL,32.834166666,-115.578611111
IMF,24.764222,93.899555
IAM,28.051444444,9.642777777
IGA,20.975,-73.666944444
INX
IDN
IND
IDR,22.721666666,75.800833333
XIB
INN,47.260277777,11.343888888
INA,66.055555555,60.111388888
INL,48.565555555,-93.402222222
YPH,58.471944444,-78.076944444
YEV,68.3039,-133.483
IVC,-46.412222222,168.312777777
IVR,-29.878055,151.143333
INV,57.5425,-4.0475
IYK,35.658611111,-117.829444444
IOA,39.697222,20.821945
IOP
IPN,-19.470555,-42.487778
IPI,0.86166667,-77.67166667
IPE,7.786138888,122.601138888
IPH,4.567777777,101.091944444
IPA,-18.856388888,169.283333333
YFB,63.7567,-68.5561
IQQ,-20.535222222,-70.181275
IQT,-3.784722222,-73.308611111
IKT,52.268055555,104.388888888
IMT,45.8183,-88.1144
IWD,46.5275,-90.131388888
IFJ,66.058055555,-23.135277777
IFN,32.750833,51.862778
ISG,24.396388888,124.245
ISB,33.616389,73.099167
YIV,53.857222222,-94.653611111
YIV,53.857222222,-94.653611111
ILY,55.683333333,-6.249166666
IOM,54.083333333,-4.623888888
ISC,49.913333333,-6.291666666
TSO,40.5619,-81.0775
ISP,40.795277777,-73.100277777
IST,40.976111111,28.814166666
ITB,-4.24222222,-56.00083333
ITH,42.491388888,-76.458611111
ITK
IVL,68.610833333,27.413888888
IFO,48.884166666,24.686111111
YIK,62.417222222,-77.925277777
IWJ,34.676388888,131.790277777
ZIH,17.601622,-101.460553
IZT,16.445555555,-95.093055555
ADB,38.289166666,27.155
IZO,35.413611111,132.89
JAT,7.75,168.9778
JCR,-6.235278,-57.775833
JAC,43.607222222,-110.737777777
JAN,32.311111111,-90.075833333
MKL,35.599722222,-88.915555555
JAX,30.494166666,-81.687777777
OAJ,34.829166666,-77.612222222
JAG,28.28,68.451667
JAQ,38.376666666,-120.793888888
JAI,26.824166666,75.812222222
CGK,-6.127361,106.653833
JAL,19.474445,-96.797222
UIT,5.909166666,169.637083333
DJB,-1.638055555,103.644444444
JMS,46.929722222,-98.678333333
JHW,42.153333333,-79.258055555
JGA,22.4665,70.0115
JKR,26.708611111,85.922222222
JVL,42.620277777,-89.041666666
JQE,7.51806,-78.1569
XDH
DJJ,-2.576944444,140.516111111
JED,21.681111111,39.155555555
JEJ,7.565,168.961666666
CJU
XRY,36.744722222,-6.06
JER,49.208055555,-2.195277777
JSR,23.18375,89.160892
JMU,46.843333333,130.465277777
JGN,39.859666666,98.338333333
GJL,36.795136111,5.873608333
JIJ,9.33222222,42.91194444
JIM,7.662013,36.814983
TNA,36.855,117.216667
JDZ,29.338611111,117.175833333
JHG,21.973913888,100.759611111
JIN,0.4525,33.19305556
JJN,24.798888888,118.589444444
HIN,35.088541666,128.070369444
BCO,5.78287,36.562
JNZ,41.101388888,121.061666666
JPR,-10.87055556,-61.84666667
JIW,25.077812,61.80542
JPA,-7.145833333,-34.948611111
JDH,26.261667,73.046667
JOE,62.658888888,29.624444444
JNB,-26.139167,28.246111
BGM,42.208611111,-75.979722222
TRI,36.475277777,-82.4075
JON,16.728611111,-169.534166666
JST,40.315555555,-78.834722222
JHB,1.641111111,103.669444444
JOI,-26.223055555,-48.7975
XJL
IXJ,32.691667,74.836667
JMO,28.782222222,83.7225
JBR,35.831666666,-90.646388888
JKG,57.758333333,14.071666666
XJQ
JLN,37.151666666,-94.498333333
JRH,26.731666666,94.175555555
JSM,-44.09111111,-70.75666667
AJF,29.785277777,40.099722222
JDO,-7.21833333,-39.27166667
JUI
JDF,-21.793055,-43.385555
JUJ,-24.392778,-65.097778
JCK,-20.668333,141.721667
JUL,-15.466944444,-70.158055555
JNU,58.355,-134.576388888
JUZ,28.965833333,118.899444444
JYV,62.400833333,25.672777777
KDM,0.488397,72.996172
KBT
ABK,6.732805555,44.241555555
KBL,34.565861111,69.212305555
KBM
KCF,27.206388888,69.156388888
KDO,1.858345,73.51965
KCM,37.538612,36.953333
OGG,20.898611111,-156.430555555
KZF
KAT,-35.07,173.285278
KAJ,64.284166666,27.6875
KAE,56.973055555,-133.945555555
KNK,59.4331,-154.803
AZO,42.235,-85.551944444
LUP,21.211111111,-156.973611111
KAX,-27.691666666,114.26
KGD,54.89,20.5925
KLG,61.5364,-160.341
KAL,64.318888888,-158.741388888
KBX
KAC,37.030608,41.2052
YKA,50.7025,-120.449
MUE,20.001388888,-155.668055555
KCD
KUY
XGR,58.7114,-65.9928
YWB,61.5886,-71.9294
YKG,60.027222222,-69.999166666
KAN
MCI,39.2975,-94.713888888
JHM,20.963055555,-156.673055555
YYU,49.4117,-82.4686
KHI,24.906666666,67.160833333
KDL,58.990555555,22.830555555
KAB,-16.519445,28.885
FKB
AOK,35.416667,27.15
KBF
KXA
ZKB,-8.52444444,30.66138889
XKS,53.5247,-88.6431
KAA,-10.21666667,31.13333333
BBK,-17.829722222,25.163055555
ZKE,52.2825,-81.677777777
KUK,60.873333333,-162.524444444
KTR
KTM,27.697222222,85.357777777
KTW,50.474166666,19.08
LIH,21.976111,-159.338889
KUN,54.963888888,24.084722222
KVA,40.913333333,24.619166666
KVG,-2.579166666,150.807777777
KAW,10.05,98.55
ASR,38.770277777,35.495277777
KZN
EAR,40.726944444,-99.006666666
EEN,42.898333333,-72.270833333
KEW,52.9911,-92.8364
EFL,38.121112,20.501112
ZKG,50.195833333,-61.265833333
YLW,49.9572,-119.378
ENA,60.5733,-151.245
KDI,-4.081608333,122.418230555
YQK,49.7883,-94.3631
CFU,39.601945,19.912222
KTN,55.354166666,-131.711111111
EYW,24.556111111,-81.759444444
QKS
HJR,24.819945,79.918445
UVL,25.471561111,30.589972222
HRK,49.924722,36.29
LBD,40.215277777,69.694722222
KDD,27.792638,66.643045
IAN,66.9758,-160.437
KBP,50.344722222,30.893333333
IEV,50.401666666,30.451666666
KGL,-1.966562,30.133125
TKQ,-4.885,29.670277777
GGG,32.383888888,-94.711388888
JRO,-3.429444444,37.074444444
ILE,31.085833333,-97.686388888
YLC,62.8481,-69.8772
YLC,62.8481,-69.8772
KVC,55.1164,-162.266
AKN,58.6764,-156.649
KIF,53.0125,-89.8553
IGM,35.2594,-113.938
TRI,36.475277777,-82.4075
KIN,17.935555,-76.7875
KTP,17.985833,-76.825
YGK,44.225277777,-76.596944444
XEG
FIH,-4.38575,15.444569444
KPN,59.933055555,-164.030555555
IRA,-10.449444444,161.898333333
IRK,40.093333333,-92.545
KTD,25.944722222,131.326944444
YKF,43.460833333,-80.378611111
KTT,67.698611111,24.848055555
UNG,-6.125666666,141.282
KVL,67.736111111,-164.563611111
KWY,-1.960556,41.2975
LMT,42.156111111,-121.733055555
KLW,55.579166666,-133.076111111
YKT
NOC,53.910297,-8.818492
TYS,35.811111111,-83.993888888
OBU,66.9122,-156.897
KCZ,33.546111111,133.669444444
ADQ,57.7497,-152.494
USM,9.547777777,100.062222222
CCU,22.654722222,88.446666666
QJY
KXK,50.408333333,136.933333333
KOA,19.738888888,-156.045555555
KKH,59.960833333,-162.881111111
KYA,37.982222,32.566388
ROR,7.367222222,134.544166666
OSZ,54.04222222,16.26416667
KBR,6.166666666,102.292777777
BKI,5.936944444,116.051111111
KOT,63.030555555,-163.532777777
OTZ,66.8847,-162.599
KWM
KYU,64.875833333,-157.730555555
CCJ,11.138055,75.950417
KBV,8.100278,98.985278
KRK,50.077777777,19.784722222
KWG,48.043055555,33.206944444
KUL,3.112222222,101.7025
TGG,5.3825,103.103333333
KUA,3.775175,103.208572222
KUG,-10.225,142.223333333
KCH,1.484444444,110.346666666
KUD,6.924166666,116.830833333
AKF,24.1767,23.3133
YBB,68.535833333,-89.805277777
YCO,67.816666666,-115.143888888
KUS,65.573611,-37.123611
UEO,26.363611111,126.713888888
CMU,-6.024166666,144.970277777
KUO,63.008611111,27.794444444
KUQ
KUH,43.040833333,144.193055555
KUT,42.176825,42.482713
YVP,58.095,-68.422222222
YGW,55.281944444,-77.765277777
KAO,65.990277777,29.231944444
KWI,29.226777777,47.979972222
KWA,8.720122,167.731662
KWT,60.790278,-161.443611
KWK,59.8764,-163.169
KYZ,51.676072222,94.40515
LCE,15.74277778,-86.85222222
LCG,43.301944444,-8.377222222
LSE,-0.01861111,98.29916667
YGL,53.6253,-77.7042
PLP
LPB,-16.513333333,-68.192222222
LAP,24.072747,-110.362542
IRJ,-29.389167,-66.8025
LRM,18.450833,-68.911945
YVC,55.1514,-105.267
LSC,-29.916388,-71.199445
ZLT,50.830833333,-58.975555555
YLQ,47.409722222,-72.788888888
EUN,27.151666666,-13.219166666
LBS,-16.466833,179.34
LAB
LBJ,-8.486666666,119.889166666
LBU,5.300555555,115.25
XLB,58.614166666,-101.468888888
XEE
XEH
LML,8.921666666,166.265555555
LAE,-6.733055555,146.995833333
LAF,40.412222222,-86.936944444
LFT,30.205277777,-91.9875
LAJ,-27.782222,-50.281667
LGQ,0.0925,-76.86944444
ING,-50.33333333,-72.3
LOS
LDU,5.032222222,118.323888888
LHE,31.521562,74.404575
LCH,30.126111111,-93.223333333
HII,34.571111111,-114.358333333
LMA
LKB,-18.199166666,-178.816944444
LKL,70.066667,24.973888
LLI,11.973888888,38.991111111
LPM,-16.45,167.816666666
LNB,-16.585,168.1595
SUF,38.908333,16.241667
LPI,58.408333333,15.672777777
LMP,35.498055,12.618333
LAU,-2.252345,40.913108
LNY,20.785555555,-156.951388888
LNS,40.1222,-76.2944
LEQ,50.102777777,-5.670555555
XEJ
LUV,-5.66162,132.731432
LGK,6.329722222,99.728611111
LAI,48.754166666,-3.474444444
YLH,52.1956,-87.9342
LAN,42.778639,-84.586194
ACE,28.945556,-13.605278
LHW,53.227778,5.755833
ZGC,36.516667,103.621667
LAO,18.178055555,120.531666666
LPP,61.045833333,28.148611111
LAR,41.311944444,-105.675
LKA,-8.27454444,123.00232778
LRD,27.543888888,-99.461666666
LCA
LRH,46.179167,-1.195278
LPA,27.931944444,-15.386666666
LSP,11.78083333,-70.15138889
LAS,36.08,-115.152222222
LTK,35.409603,35.947837
LBE,40.274722222,-79.406666666
LUC,-16.74805556,-179.66694444
LST,-41.545278,147.214167
PIB,31.467222222,-89.336944444
LVO,-28.613611111,122.423888888
LWY,4.849166666,115.402777777
LAW,34.567777777,-98.416388888
LEH,49.533889,0.088056
ZLN
LPY,45.079722,3.763333
LTQ,50.514722222,1.6275
YLR,56.513333333,-99.985277777
LEA,-22.235833333,114.088611111
LEB,43.6261,-72.3042
LBA
LGP,13.158978,123.722848
IXL,34.135732,77.545717
LER,-27.843333,120.703333
LEJ
LKN,68.154166666,13.616666666
LXS,39.918055,25.236388
BJX,20.993305,-101.480963
LNO,-28.878055,121.314722
YQL,49.6303,-112.8
LET,-4.193333333,-69.943055555
KLL,59.1281,-156.859
LWB,37.8583,-80.3994
LWS,46.3744,-117.015
LWT,47.049166666,-109.466666666
LEX,38.036388888,-84.605833333
LXA,29.297777777,90.911944444
LYG,34.571666666,118.873611111
LBL,37.044166666,-100.96
LIR,10.593055555,-85.544166666
LBV,0.458333,9.412222
VXC,-13.283333,35.25
LGG,50.636388,5.442778
LIF,-20.7748,167.23986389
LHG,-29.456667,147.984445
LNV,-3.0424,152.6279
LIH,21.976111,-159.338889
LJG,26.679166666,100.245833333
LIK,9.823333333,169.308611111
LIL,50.563333,3.086945
XDB
LLW,-13.783442,33.777578
LIM,-12.09805556,-77.01527778
LMN,4.808055555,115.010277777
LIG,45.860833,1.180278
LNK,40.8511,-96.7592
LDC
LDI,-9.85,39.758611111
LPI,58.408333333,15.672777777
LYI,35.046111111,118.411666666
LNZ,48.233333333,14.1875
LIS
LSY,-28.830278,153.26
LIT,34.729444444,-92.224722222
LZH,24.2075,109.391111111
LPL
LVI,-17.818888,25.818612
LZR,-14.676667,145.453333
LJU,46.224444444,14.456111111
YLL,53.3106,-110.074
IRG,-12.786944444,143.304722222
LOF
LOH,-3.99583333,-79.37194444
LFW,6.165945,1.254305
YXU,43.0331,-81.1511
XDQ
LON
BQH,51.330833333,0.0325
LGW,51.148055,-0.190278
LHR
LCY
LTN
STN
LDY,55.042777777,-7.161944444
QQP
LDB,-23.330277777,-51.136666666
LPU,1.703611111,114.970277777
LBP,3.183333333,115.45
LBW,3.866666666,115.683333333
LGB,33.817777777,-118.151666666
HAP
LGI,23.178888,-75.094167
LGL,3.459444444,115.178611111
ODN,3.976111111,115.063333333
LOD,-15.305833333,167.967777777
LRE,-23.434166666,144.280277777
GGG,32.383888888,-94.711388888
LYR,78.246112,15.465555
LNE,-15.8647,168.172
LPS,48.516388888,-122.918055555
LDH,-31.538333333,159.077222222
LTO,25.989878,-111.34697
LRT,47.760555,-3.44
LAX
SJD,23.152078,-109.720745
LMM,25.686088,-109.0812
LSA
SDF,38.174166666,-85.736388888
LDE,43.185,-0.001944444
QWF
FNL,40.451944444,-105.011388888
LZC,17.983333,-102.216667
LAD
LAD
LXG,20.960555555,101.4025
LPQ,19.898612,102.1625
LBB,33.663611111,-101.820555555
LKO,26.76194444,80.88333333
LUD,-26.685278,15.245555
LUG,46.003612,8.910278
VSG,48.418,39.374
LUA,27.6875,86.731388888
LLA,65.543611111,22.121944444
FBM,-11.591333333,27.530977777
LYA,34.741277777,112.387833333
LUN,-15.326667,28.455833
YSG,62.418333333,-110.682222222
LUW,-1.035105,122.760645
LUX,49.623333,6.204445
LUM,24.4,98.547777777
LXR,25.670833,32.706389
LZO,28.852777777,105.391111111
LWO,49.8125,23.956111111
LYC,64.548055555,18.716111111
XYD
LYS,45.725555,5.081112
MST,50.912558,5.769536
UBB,-9.951666666,142.196666666
MCP,0.050833333,-51.070277777
XMS,-2.299166666,-78.120833333
MFM,22.149445,113.591388
MCZ,35.862222222,-77.178333333
MCH,-3.26888889,-79.96138889
MKY,-21.171666666,149.179722222
MCN,32.692777777,-83.649166666
MAG,-5.208333333,145.783333333
MED,24.550277777,39.705833333
MSN,10.187072222,124.783411111
MDJ,44.670277777,-121.155
MAD
IXM,9.835195,78.088305
HGN,19.301667,97.975
MAQ,16.699722222,98.545
MWF,-14.994444444,168.079166666
MFA,-7.91388889,39.67777778
GDX,59.911111111,150.720555555
MQF,53.393333333,58.756666666
VVB
SEZ,-4.674344444,55.521852777
MXT,-18.0506,44.0322
MMO,15.155833333,-23.213611111
MJE,7.762222222,168.264444444
MJN,-15.666583,46.351083
MAJ,7.06498,171.27203
MQX,13.467222222,39.533333333
MCX,42.816822222,47.652294444
MKU,0.583333,12.916667
MZG,23.566666666,119.63
SSG,3.755295,8.708708
MKZ,2.263333333,102.251388888
AGP,36.675,-4.499167
MAK,9.558888888,31.652222222
LGS,-35.493333333,-69.574166666
MLX,38.432222,38.083055
MLE,4.191833,73.529111
MYD,-3.223245,40.100525
MMX,55.53,13.371388888
MAV,8.705,171.230555555
PTF,-17.783055555,177.216388888
MLA
WMP
MNF,36.9928,-91.7144
MDC,1.549166666,124.926388888
MGA,12.141667,-86.168333
WVK,-22.1197,48.0217
WMR,-16.163611111,49.769722222
NGX,28.63333333,84.0
MNJ,-21.206112,48.355555
MAO,-3.041111111,-60.050555555
MHT,42.9325,-71.435555555
MAN
MDL,21.72,95.99
WMA,-15.817,48.833
MGS
IXE,12.961945,74.889972
MAY,24.283333,-77.683333
MNR,-15.225,23.152778
MFO,-5.5825,151.7925
MHK,39.141111111,-96.671666666
XMH,-14.4375,-146.070833333
MHX
MNL
MNG,-12.056111111,134.234166666
MBL,44.2725,-86.246944444
MZL,5.029844444,-75.462366666
MJA,-21.416666666,44.316666666
MKT,44.221666666,-93.918611111
MLY,64.9975,-150.644166666
MHG
KMO,58.9903,-159.05
MKW,-0.891666666,134.049166666
MSE,51.342222222,1.346111111
MEC,-0.945833333,-80.678611111
MAS,-2.06165,147.424117
MZO,20.288888888,-77.086666666
ZLO,19.144763,-104.558475
MTS,-26.528612,31.307778
AMO,14.1456,15.3144
MXS,-13.742222222,-172.258333333
MPM,-25.919947,32.573147
MDQ,34.861388888,-86.5575
MRE,-1.406111,35.008056
MAB,-5.36777778,-49.13833333
MAR,10.558055555,-71.727777777
MYC,10.18055556,-67.56111111
MEE
MGH,-30.85767,30.346215
MBX,46.479862,15.68613
MHQ,60.124852,19.907834
PKB,39.345,-81.4394
JSU,65.4125,-52.939444444
MII,-22.19555556,-49.92694444
MGF,-23.479444444,-52.012222222
MWA,37.755,-89.011111111
MPW,47.0725,37.456388888
WMN,-15.4367,49.6883
MVR,10.454722,14.253055
MQT,46.533883333,-87.562555555
MRS,43.436667,5.215
MHH,26.51702,-77.082912
MLL,61.864166666,-162.026111111
MVY,41.393055555,-70.614444444
AOO,40.296388888,-78.32
MUR,4.1775,114.321944444
MBH,-25.513333,152.715
YMH,52.302777777,-55.847777777
MBT,12.369444444,123.629166666
MSU,-29.462222,27.5525
MHD,36.234167,59.645
MCW,43.157777777,-93.331111111
MSS,44.935833333,-74.845555555
MAM,25.769947,-97.525233
AMI,-8.560555555,116.094166666
MMJ,36.166666666,137.922777777
MYJ,39.1575,-91.8183
MUN,9.74916667,-63.15333333
OGG,20.898611111,-156.430555555
MUK
MNU,16.444747222,97.660669444
MOF,-8.640555555,120.833333333
MUB,-19.9725,23.428055
MAU,-16.426388888,-152.243333333
MRU
XID
MYG,22.383333,-73.033333
MAZ,18.255695,-67.148472
MZT,23.161388,-106.264445
MDK,0.028055,18.289722
MJM,-6.116667,23.566667
MFE,26.175833333,-98.238611111
MCV,-16.445,136.075
MCK,40.206388888,-100.592222222
MCG,62.952777777,-155.605555555
MES,3.558055555,98.671666666
EOH,6.219722222,-75.590277777
MDE,6.167222222,-75.426666666
MFR,42.374166666,-122.873611111
YXH,50.0189,-110.721
MKR,-26.611666666,118.547777777
MEH,71.028888888,27.826388888
MXZ,24.35,116.133055555
MJB,10.283333333,170.869
MKS,10.7244,38.7414
MYU,60.371388888,-166.270555555
MLB,28.102777777,-80.645277777
MEL,-37.673333333,144.843333333
MLN,2.836388888,117.373611111
XEK
MMB,43.880555555,144.164166666
MEM,35.0425,-89.976666666
NDM
MDU,-6.147738888,143.657163888
MDZ
MAH,39.862597,4.218647
MYX
MKQ,-8.520277777,140.418333333
MWE,18.45,31.833
MCE,37.284722222,-120.513888888
RDE
MID,20.937022,-89.657697
MRD,8.58222222,-71.16111111
MEI,32.337222,-88.7425
MIM,-36.908611111,149.901388888
MUH,31.325278,27.221667
MTM,55.13111111,-131.57805556
ETZ,48.978333,6.246667
MXL,32.630688,-115.241912
MEX,19.436111,-99.071944
WMK
MFU,-13.266667,31.933333
MIA,25.793333333,-80.290555555
MPB,25.778333333,-80.170277777
ZVA,-19.562777777,45.450833333
MDS,21.8258,-71.8025
MBS,43.532777777,-84.079722222
MAF,-1.5425,102.182778
MDY,28.203672,-177.37952
MIK,61.686388888,27.2
JMK,37.437305,25.347278
LIN,45.449444444,9.278333333
MXP
BGY,45.668888888,9.700277777
PMF,44.822222222,10.295277777
MQL,-34.229166666,142.085555555
MLS,46.428055555,-105.886111111
MIJ,6.085,171.731388888
MGT,-12.094445,134.893612
MKE,42.947222222,-87.896666666
MMD,25.846666666,131.263611111
MTT,18.103611111,-94.580833333
MDP
MRV,44.225,43.083333333
MSP,44.881944444,-93.221666666
MOT,48.259444444,-101.280277777
MHP,53.865,27.541667
MSQ,53.8825,28.0325
MNT,65.148055555,-149.368611111
XEY
MYY,4.321944444,113.986666666
MJZ,-32.6841,-62.1582
MSJ,40.705277777,141.371944444
MIS,-10.6891,152.8377
MFE,26.175833333,-98.238611111
MSO,46.916388888,-114.090555555
MRA,32.325555555,15.059722222
MOI
MYE,34.073611111,139.560277777
